#Data from case M models
#Possible outcomes are contained in the 'result' column and are:
#    -ZAMS_L2_overflow: Contact at ZAMS would be deep enough to reach L2. Should merge.
#    -L2_overflow: Stars undergo deep contact reaching L2. Should merge.
#    -off_CHE: Rotational mixing is not efficient enough and one component evolves not chemichally homogeneous.
#    -PISN: One star in the system depletes helium inside the PISN range (60-130 Msun).
#    -double_BH: System should form double BHs (both stars deplete helium outside 60-130 Msun PISN range).
#    -convergence_error: Run did not complete due to convergence issues.
#    -missing_data: For misterious reasons the data for this model is missing/incomplete.
#The column had_contact specifies whether the system had a contact phase, it can have 3 values:
#    -0: No contact.
#    -1: Reached contact during the main sequence.
#    -2: System already at contact during ZAMS.
#Merge times and kerr parameters are provided assuming direct collapse. Even when a PISN is expected,
#these numbers are given due to possible uncertainties in the range for occurrence of PISN.
   log10(M_1i)(Msun)   qratio(M_2i/M_1i)           P_i(days)         metallicity              result         had_contact          M_1f(Msun)          M_2f(Msun)           P_f(days)     merge_time(Gyr)        Kerr_param_1        Kerr_param_2      he_core_mass_1       c_core_mass_1     total_mass_h1_1    total_mass_he4_1      he_core_mass_2       c_core_mass_2     total_mass_h1_2    total_mass_he4_2
               1.475               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               1.975        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               1.975        1.778279e-03           double_BH                   0        4.548013e+01        4.548013e+01        1.012393e+01        4.927647e+01        2.123166e-01        2.123166e-01        4.548019e+01        3.989145e+01        3.006840e-32        6.273201e-01        4.548013e+01        3.989145e+01        2.576866e-36        6.272989e-01
               2.050               1.000               1.975        1.778279e-03           double_BH                   0        4.638861e+01        4.638861e+01        1.088866e+01        5.789723e+01        2.002780e-01        2.002780e-01        4.638867e+01        4.070650e+01        1.078573e-60        6.239895e-01        4.638861e+01        4.070650e+01        4.176515e-32        6.239681e-01
               2.075               1.000               1.975        1.778279e-03           double_BH                   0        4.742971e+01        4.742971e+01        1.165594e+01        6.690420e+01        1.879661e-01        1.879661e-01        4.742978e+01        4.169300e+01        8.831593e-41        6.211573e-01        4.742971e+01        4.169300e+01        1.817303e-34        6.211347e-01
               2.100               1.000               1.975        1.778279e-03           double_BH                   0        4.855914e+01        4.855914e+01        1.243790e+01        7.649258e+01        1.756865e-01        1.756865e-01        4.855920e+01        4.271551e+01        4.428841e-42        6.183700e-01        4.855914e+01        4.271551e+01        2.806330e-41        6.183488e-01
               2.125               1.000               1.975        1.778279e-03           double_BH                   0        4.971647e+01        4.971647e+01        1.326913e+01        8.739599e+01        1.643015e-01        1.643015e-01        4.971654e+01        4.378102e+01        5.161390e-35        6.154674e-01        4.971647e+01        4.378102e+01        2.413854e-42        6.154447e-01
               2.150               1.000               1.975        1.778279e-03           double_BH                   0        5.088874e+01        5.088874e+01        1.415938e+01        9.996023e+01        1.537661e-01        1.537661e-01        5.088881e+01        4.484111e+01        2.726992e-41        6.128331e-01        5.088874e+01        4.484111e+01        2.264090e-97        6.128099e-01
               2.175               1.000               1.975        1.778279e-03           double_BH                   0        5.204384e+01        5.204384e+01        1.513806e+01        1.150756e+02        1.437512e-01        1.437512e-01        5.204391e+01        4.592345e+01        1.084519e-49        6.102613e-01        5.204384e+01        4.592345e+01        5.276650e-41        6.102378e-01
               2.200               1.000               1.975        1.778279e-03           double_BH                   0        5.323000e+01        5.323000e+01        1.617139e+01        1.321734e+02        1.347134e-01        1.347134e-01        5.323007e+01        4.700061e+01        1.351674e-36        6.077183e-01        5.323000e+01        4.700061e+01        7.682164e-34        6.076951e-01
               2.225               1.000               1.975        1.778279e-03           double_BH                   0        5.442983e+01        5.442983e+01        1.727927e+01        1.519677e+02        1.262413e-01        1.262413e-01        5.442991e+01        4.810388e+01        2.458399e-97        6.053967e-01        5.442983e+01        4.810388e+01        1.592745e-42        6.053733e-01
               2.250               1.000               1.975        1.778279e-03           double_BH                   0        5.561819e+01        5.561819e+01        1.848453e+01        1.754714e+02        1.184977e-01        1.184977e-01        5.561827e+01        4.920237e+01        2.789590e-40        6.036246e-01        5.561819e+01        4.920237e+01        3.677644e-38        6.035986e-01
               2.275               1.000               1.975        1.778279e-03           double_BH                   1        5.681931e+01        5.681931e+01        1.977608e+01        2.027492e+02        1.112391e-01        1.112391e-01        5.681939e+01        5.029449e+01        5.768984e-35        6.015132e-01        5.681931e+01        5.029449e+01        4.076159e-41        6.014895e-01
               2.300               1.000               1.975        1.778279e-03           double_BH                   1        5.809546e+01        5.809546e+01        2.126823e+01        2.372058e+02        1.040946e-01        1.040946e-01        5.809554e+01        5.145964e+01        6.849386e-35        5.997166e-01        5.809546e+01        5.145964e+01        3.402401e-50        5.996915e-01
               2.325               1.000               1.975        1.778279e-03           double_BH                   1        5.913364e+01        5.913364e+01        2.273000e+01        2.749703e+02        9.822201e-02        9.822201e-02        5.913373e+01        5.241118e+01        6.657832e-42        5.988101e-01        5.913364e+01        5.241118e+01        1.981706e-41        5.987832e-01
               2.350               1.000               1.975        1.778279e-03                PISN                   1        6.040086e+01        6.040086e+01        2.448348e+01        3.235950e+02        9.209402e-02        9.209402e-02        6.040095e+01        5.360974e+01        6.317394e-35        5.976236e-01        6.040086e+01        5.360974e+01        8.215890e-41        5.975978e-01
               2.375               1.000               1.975        1.778279e-03                PISN                   2        6.164373e+01        6.164373e+01        2.622322e+01        3.756297e+02        8.726869e-02        8.726869e-02        6.164381e+01        5.471633e+01        5.630060e-46        5.967580e-01        6.164373e+01        5.471633e+01        1.028078e-38        5.967332e-01
               2.400               1.000               1.975        1.778279e-03                PISN                   2        6.285101e+01        6.285101e+01        2.813815e+01        4.388803e+02        8.282119e-02        8.282119e-02        6.285110e+01        5.586721e+01        3.446254e-48        5.962692e-01        6.285101e+01        5.586721e+01        1.051726e-45        5.962419e-01
               2.425               1.000               1.975        1.778279e-03                PISN                   2        6.398037e+01        6.398037e+01        3.028292e+01        5.182363e+02        7.816404e-02        7.816404e-02        6.398046e+01        0.000000e+00        1.114224e-34        5.963514e-01        6.398037e+01        0.000000e+00        5.388759e-35        5.963246e-01
               2.450               1.000               1.975        1.778279e-03                PISN                   2        6.504520e+01        6.504520e+01        3.241189e+01        6.043167e+02        7.447469e-02        7.447469e-02        6.504530e+01        0.000000e+00        5.806717e-41        5.963425e-01        6.504520e+01        0.000000e+00        1.009849e-46        5.963156e-01
               2.475               1.000               1.975        1.778279e-03                PISN                   2        6.628736e+01        6.628736e+01        3.481181e+01        7.084319e+02        7.064846e-02        7.064846e-02        6.628745e+01        0.000000e+00        8.286395e-35        5.963620e-01        6.628736e+01        0.000000e+00        1.031700e-45        5.963356e-01
               2.500               1.000               1.975        1.778279e-03                PISN                   2        6.753204e+01        6.753204e+01        3.740733e+01        8.319807e+02        6.712303e-02        6.712303e-02        6.753214e+01        0.000000e+00        2.984093e-97        5.963021e-01        6.753204e+01        0.000000e+00        1.546522e-52        5.962745e-01
               2.525               1.000               1.975        1.778279e-03                PISN                   2        6.879463e+01        6.879463e+01        4.023443e+01        9.796749e+02        6.412785e-02        6.412785e-02        6.879473e+01        0.000000e+00        1.541286e-38        5.962189e-01        6.879463e+01        0.000000e+00        2.957824e-97        5.961914e-01
               2.550               1.000               1.975        1.778279e-03                PISN                   2        7.002482e+01        7.002482e+01        4.342375e+01        1.165730e+03        6.116483e-02        6.116483e-02        7.002493e+01        0.000000e+00        3.027882e-81        5.966418e-01        7.002482e+01        0.000000e+00        3.368468e-45        5.966132e-01
               2.575               1.000               1.975        1.778279e-03                PISN                   2        7.138894e+01        7.138894e+01        4.723321e+01        1.412603e+03        5.813912e-02        5.813912e-02        7.138906e+01        0.000000e+00        7.922771e-45        5.974345e-01        7.138894e+01        0.000000e+00        6.303370e-41        5.974056e-01
               2.600               1.000               1.975        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               1.975        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               1.975        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               1.975        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               1.975        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               2.000        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.050               1.000               2.000        1.778279e-03           double_BH                   0        4.657105e+01        4.657105e+01        1.095182e+01        5.841383e+01        1.984539e-01        1.984539e-01        4.657111e+01        4.087934e+01        3.014612e-32        6.234056e-01        4.657105e+01        4.087934e+01        6.151975e-41        6.233849e-01
               2.075               1.000               2.000        1.778279e-03           double_BH                   0        4.757204e+01        4.757204e+01        1.174703e+01        6.796738e+01        1.866615e-01        1.866615e-01        4.757210e+01        4.178531e+01        2.659936e-51        6.208271e-01        4.757204e+01        4.178531e+01        2.182854e-45        6.208054e-01
               2.100               1.000               2.000        1.778279e-03           double_BH                   0        4.868723e+01        4.868723e+01        1.254565e+01        7.792952e+01        1.744630e-01        1.744630e-01        4.868729e+01        4.283870e+01        3.968700e-48        6.176836e-01        4.868723e+01        4.283870e+01        1.032365e-44        6.176617e-01
               2.125               1.000               2.000        1.778279e-03           double_BH                   0        4.984390e+01        4.984390e+01        1.338757e+01        8.911075e+01        1.630503e-01        1.630503e-01        4.984396e+01        4.388617e+01        8.407103e-42        6.150265e-01        4.984390e+01        4.388617e+01        8.728775e-41        6.150046e-01
               2.150               1.000               2.000        1.778279e-03           double_BH                   0        5.097841e+01        5.097841e+01        1.431058e+01        1.025308e+02        1.520514e-01        1.520514e-01        5.097848e+01        4.492492e+01        1.057343e-41        6.123991e-01        5.097841e+01        4.492492e+01        2.330901e-47        6.123770e-01
               2.175               1.000               2.000        1.778279e-03           double_BH                   0        5.217160e+01        5.217160e+01        1.527499e+01        1.173918e+02        1.427565e-01        1.427565e-01        5.217167e+01        4.601279e+01        5.595899e-74        6.101955e-01        5.217160e+01        4.601279e+01        4.642582e-45        6.101722e-01
               2.200               1.000               2.000        1.778279e-03           double_BH                   0        5.336779e+01        5.336779e+01        1.632123e+01        1.348821e+02        1.336355e-01        1.336355e-01        5.336787e+01        4.712748e+01        5.469450e-61        6.074858e-01        5.336779e+01        4.712748e+01        5.742679e-61        6.074626e-01
               2.225               1.000               2.000        1.778279e-03           double_BH                   0        5.456417e+01        5.456417e+01        1.744610e+01        1.552727e+02        1.252642e-01        1.252642e-01        5.456425e+01        4.823859e+01        5.947979e-41        6.052828e-01        5.456417e+01        4.823859e+01        6.401684e-41        6.052592e-01
               2.250               1.000               2.000        1.778279e-03           double_BH                   0        5.573562e+01        5.573562e+01        1.867893e+01        1.798024e+02        1.171448e-01        1.171448e-01        5.573569e+01        4.930986e+01        4.704379e-41        6.031774e-01        5.573562e+01        4.930986e+01        2.439015e-97        6.031533e-01
               2.275               1.000               2.000        1.778279e-03           double_BH                   0        5.694201e+01        5.694201e+01        1.998596e+01        2.077897e+02        1.101144e-01        1.101144e-01        5.694209e+01        5.040855e+01        2.992194e-46        6.014539e-01        5.694201e+01        5.040855e+01        3.282075e-41        6.014292e-01
               2.300               1.000               2.000        1.778279e-03           double_BH                   1        5.828372e+01        5.828372e+01        2.145264e+01        2.414247e+02        1.032164e-01        1.032164e-01        5.828380e+01        5.166160e+01        1.755579e-41        5.994585e-01        5.828372e+01        5.166160e+01        1.413840e-40        5.994330e-01
               2.325               1.000               2.000        1.778279e-03           double_BH                   1        5.928881e+01        5.928881e+01        2.296299e+01        2.813195e+02        9.742338e-02        9.742338e-02        5.928889e+01        5.258252e+01        9.186061e-42        5.987119e-01        5.928881e+01        5.258252e+01        1.357279e-49        5.986874e-01
               2.350               1.000               2.000        1.778279e-03                PISN                   1        6.060387e+01        6.060387e+01        2.469579e+01        3.292853e+02        9.173466e-02        9.173466e-02        6.060396e+01        5.379140e+01        1.482076e-49        5.975181e-01        6.060387e+01        5.379140e+01        1.692724e-35        5.974923e-01
               2.375               1.000               2.000        1.778279e-03                PISN                   2        6.179286e+01        6.179286e+01        2.650442e+01        3.849136e+02        8.667838e-02        8.667838e-02        6.179295e+01        5.486079e+01        8.459338e-49        5.968645e-01        6.179286e+01        5.486079e+01        5.117190e-47        5.968383e-01
               2.400               1.000               2.000        1.778279e-03                PISN                   2        6.302691e+01        6.302691e+01        2.842185e+01        4.486848e+02        8.208318e-02        8.208318e-02        6.302700e+01        0.000000e+00        4.370685e-41        5.962810e-01        6.302691e+01        0.000000e+00        1.934394e-39        5.962551e-01
               2.425               1.000               2.000        1.778279e-03                PISN                   2        6.418573e+01        6.418573e+01        3.057025e+01        5.286219e+02        7.770991e-02        7.770991e-02        6.418583e+01        0.000000e+00        2.098567e-45        5.962040e-01        6.418573e+01        0.000000e+00        9.890179e-48        5.961767e-01
               2.450               1.000               2.000        1.778279e-03                PISN                   2        6.523307e+01        6.523307e+01        3.273860e+01        6.177212e+02        7.397862e-02        7.397862e-02        6.523316e+01        0.000000e+00        8.270735e-51        5.962299e-01        6.523307e+01        0.000000e+00        3.658175e-50        5.962031e-01
               2.475               1.000               2.000        1.778279e-03                PISN                   2        6.644841e+01        6.644841e+01        3.519942e+01        7.267172e+02        7.030017e-02        7.030017e-02        6.644852e+01        0.000000e+00        4.432467e-53        5.964819e-01        6.644841e+01        0.000000e+00        4.209429e-36        5.964519e-01
               2.500               1.000               2.000        1.778279e-03                PISN                   2        6.770460e+01        6.770460e+01        3.781732e+01        8.528846e+02        6.696038e-02        6.696038e-02        6.770470e+01        0.000000e+00        2.199408e-41        5.963884e-01        6.770460e+01        0.000000e+00        1.582462e-49        5.963615e-01
               2.525               1.000               2.000        1.778279e-03                PISN                   2        6.897779e+01        6.897779e+01        4.066057e+01        1.003134e+03        6.359093e-02        6.359093e-02        6.897789e+01        0.000000e+00        2.124999e-97        5.966090e-01        6.897779e+01        0.000000e+00        1.821944e-49        5.965807e-01
               2.550               1.000               2.000        1.778279e-03                PISN                   2        7.021082e+01        7.021082e+01        4.387610e+01        1.193108e+03        6.059939e-02        6.059939e-02        7.021092e+01        0.000000e+00        3.093706e-97        5.968538e-01        7.021082e+01        0.000000e+00        1.651218e-41        5.968263e-01
               2.575               1.000               2.000        1.778279e-03                PISN                   2        7.156211e+01        7.156211e+01        4.772264e+01        1.446123e+03        5.800186e-02        5.800186e-02        7.156223e+01        0.000000e+00        3.041790e-48        5.974276e-01        7.156211e+01        0.000000e+00        1.335388e-72        5.973984e-01
               2.600               1.000               2.000        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               2.000        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               2.000        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               2.000        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               2.000        1.778279e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.025        1.778279e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
