#Data from case M models
#Possible outcomes are contained in the 'result' column and are:
#    -ZAMS_L2_overflow: Contact at ZAMS would be deep enough to reach L2. Should merge.
#    -L2_overflow: Stars undergo deep contact reaching L2. Should merge.
#    -off_CHE: Rotational mixing is not efficient enough and one component evolves not chemichally homogeneous.
#    -PISN: One star in the system depletes helium inside the PISN range (60-130 Msun).
#    -double_BH: System should form double BHs (both stars deplete helium outside 60-130 Msun PISN range).
#    -convergence_error: Run did not complete due to convergence issues.
#    -missing_data: For misterious reasons the data for this model is missing/incomplete.
#The column had_contact specifies whether the system had a contact phase, it can have 3 values:
#    -0: No contact.
#    -1: Reached contact during the main sequence.
#    -2: System already at contact during ZAMS.
#Merge times and kerr parameters are provided assuming direct collapse. Even when a PISN is expected,
#these numbers are given due to possible uncertainties in the range for occurrence of PISN.
   log10(M_1i)(Msun)   qratio(M_2i/M_1i)           P_i(days)         metallicity              result         had_contact          M_1f(Msun)          M_2f(Msun)           P_f(days)     merge_time(Gyr)        Kerr_param_1        Kerr_param_2      he_core_mass_1       c_core_mass_1     total_mass_h1_1    total_mass_he4_1      he_core_mass_2       c_core_mass_2     total_mass_h1_2    total_mass_he4_2
               2.400               1.000               2.225        2.371374e-03           double_BH                   1        5.330247e+01        5.330247e+01        4.478613e+01        1.994722e+03        6.454493e-02        6.454493e-02        5.330256e+01        4.711016e+01        8.212132e-50        4.987416e-01        5.330247e+01        4.711016e+01        1.341719e-97        4.987186e-01
               2.425               1.000               2.225        2.371374e-03           double_BH                   1        5.416948e+01        5.416948e+01        4.842993e+01        2.392164e+03        6.193435e-02        6.193435e-02        5.416957e+01        4.791589e+01        1.007403e-34        4.971976e-01        5.416948e+01        4.791589e+01        4.371595e-41        4.971741e-01
               2.450               1.000               2.225        2.371374e-03           double_BH                   2        5.491395e+01        5.491395e+01        5.233193e+01        2.875093e+03        5.929763e-02        5.929763e-02        5.491405e+01        4.857273e+01        4.950166e-34        4.964632e-01        5.491395e+01        4.857273e+01        1.364695e-41        4.964393e-01
               2.475               1.000               2.225        2.371374e-03           double_BH                   2        5.588007e+01        5.588007e+01        5.644533e+01        3.417104e+03        5.749806e-02        5.749806e-02        5.588016e+01        4.947569e+01        1.661961e-48        4.951544e-01        5.588007e+01        4.947569e+01        1.268130e-41        4.951311e-01
               2.500               1.000               2.225        2.371374e-03           double_BH                   2        5.676468e+01        5.676468e+01        6.110659e+01        4.113229e+03        5.509677e-02        5.509677e-02        5.676478e+01        5.029098e+01        4.952083e-35        4.939640e-01        5.676468e+01        5.029098e+01        2.225155e-71        4.939401e-01
               2.525               1.000               2.225        2.371374e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.550               1.000               2.225        2.371374e-03           double_BH                   2        5.864571e+01        5.864571e+01        7.156363e+01        5.936507e+03        5.180227e-02        5.180227e-02        5.864581e+01        5.202418e+01        2.046491e-33        4.911160e-01        5.864571e+01        5.202418e+01        1.160536e-31        4.910916e-01
               2.575               1.000               2.225        2.371374e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.600               1.000               2.225        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               2.225        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               2.225        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               2.225        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               2.225        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.050               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.075               1.000               2.250        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.100               1.000               2.250        2.371374e-03           double_BH                   1        4.346263e+01        4.346263e+01        1.730270e+01        2.219163e+02        1.251224e-01        1.251224e-01        4.346269e+01        3.803780e+01        9.175030e-41        5.225892e-01        4.346263e+01        3.803780e+01        1.608550e-40        5.225702e-01
               2.125               1.000               2.250        2.371374e-03           double_BH                   0        4.353100e+01        4.353100e+01        1.979581e+01        3.169149e+02        1.187187e-01        1.187187e-01        4.353107e+01        3.810326e+01        3.770878e-46        5.249440e-01        4.353100e+01        3.810326e+01        6.376365e-47        5.249240e-01
               2.150               1.000               2.250        2.371374e-03           double_BH                   0        4.441076e+01        4.441076e+01        2.129904e+01        3.725845e+02        1.113107e-01        1.113107e-01        4.441083e+01        3.891208e+01        2.097876e-41        5.216719e-01        4.441076e+01        3.891208e+01        2.637331e-34        5.216519e-01
               2.175               1.000               2.250        2.371374e-03           double_BH                   0        4.527998e+01        4.527998e+01        2.293205e+01        4.392878e+02        1.045240e-01        1.045240e-01        4.528004e+01        3.970871e+01        4.190080e-40        5.187272e-01        4.527998e+01        3.970871e+01        4.321990e-38        5.187074e-01
               2.200               1.000               2.250        2.371374e-03           double_BH                   0        4.618022e+01        4.618022e+01        2.466909e+01        5.164882e+02        9.811484e-02        9.811484e-02        4.618029e+01        4.055499e+01        3.983710e-37        5.156650e-01        4.618022e+01        4.055499e+01        6.666688e-50        5.156441e-01
               2.225               1.000               2.250        2.371374e-03           double_BH                   0        4.711041e+01        4.711041e+01        2.651835e+01        6.058166e+02        9.255238e-02        9.255238e-02        4.711048e+01        4.139350e+01        3.436830e-48        5.123912e-01        4.711041e+01        4.139350e+01        1.165363e-97        5.123699e-01
               2.250               1.000               2.250        2.371374e-03           double_BH                   0        4.805780e+01        4.805780e+01        2.863492e+01        7.192189e+02        8.743053e-02        8.743053e-02        4.805787e+01        4.225887e+01        3.713842e-35        5.096435e-01        4.805780e+01        4.225887e+01        9.397750e-50        5.096222e-01
               2.275               1.000               2.250        2.371374e-03           double_BH                   0        4.892039e+01        4.892039e+01        3.090835e+01        8.559812e+02        8.246431e-02        8.246431e-02        4.892046e+01        4.304200e+01        3.878674e-45        5.074415e-01        4.892039e+01        4.304200e+01        5.489829e-51        5.074200e-01
               2.300               1.000               2.250        2.371374e-03           double_BH                   0        4.979404e+01        4.979404e+01        3.335342e+01        1.018178e+03        7.821319e-02        7.821319e-02        4.979412e+01        4.385019e+01        1.192999e-55        5.055307e-01        4.979404e+01        4.385019e+01        1.301105e-97        5.055089e-01
               2.325               1.000               2.250        2.371374e-03           double_BH                   0        5.070740e+01        5.070740e+01        3.595623e+01        1.206953e+03        7.443396e-02        7.443396e-02        5.070748e+01        4.468949e+01        2.292541e-51        5.032871e-01        5.070740e+01        4.468949e+01        1.921109e-34        5.032651e-01
               2.350               1.000               2.250        2.371374e-03           double_BH                   0        5.154761e+01        5.154761e+01        3.889410e+01        1.447952e+03        7.074036e-02        7.074036e-02        5.154769e+01        4.547582e+01        3.081675e-45        5.019318e-01        5.154761e+01        4.547582e+01        9.805002e-41        5.019103e-01
               2.375               1.000               2.250        2.371374e-03           double_BH                   1        5.247114e+01        5.247114e+01        4.192992e+01        1.717678e+03        6.731249e-02        6.731249e-02        5.247123e+01        4.634505e+01        7.900803e-49        5.001744e-01        5.247114e+01        4.634505e+01        1.914136e-97        5.001518e-01
               2.400               1.000               2.250        2.371374e-03           double_BH                   1        5.335429e+01        5.335429e+01        4.529889e+01        2.052878e+03        6.430112e-02        6.430112e-02        5.335438e+01        4.716092e+01        2.631581e-36        4.985334e-01        5.335429e+01        4.716092e+01        4.073115e-49        4.985105e-01
               2.425               1.000               2.250        2.371374e-03           double_BH                   1        5.427269e+01        5.427269e+01        4.889708e+01        2.446418e+03        6.153425e-02        6.153425e-02        5.427278e+01        4.796944e+01        3.010837e-38        4.971827e-01        5.427269e+01        4.796944e+01        8.698558e-32        4.971598e-01
               2.450               1.000               2.250        2.371374e-03           double_BH                   1        5.503498e+01        5.503498e+01        5.280744e+01        2.934500e+03        5.932077e-02        5.932077e-02        5.503507e+01        4.868587e+01        5.510575e-47        4.962395e-01        5.503498e+01        4.868587e+01        1.017655e-40        4.962162e-01
               2.475               1.000               2.250        2.371374e-03           double_BH                   2        5.596571e+01        5.596571e+01        5.703938e+01        3.504891e+03        5.714381e-02        5.714381e-02        5.596581e+01        4.956529e+01        5.396746e-48        4.950253e-01        5.596571e+01        4.956529e+01        1.567144e-48        4.950018e-01
               2.500               1.000               2.250        2.371374e-03           double_BH                   2        5.682312e+01        5.682312e+01        6.181498e+01        4.234349e+03        5.526884e-02        5.526884e-02        5.682322e+01        5.035401e+01        6.554841e-48        4.939078e-01        5.682312e+01        5.035401e+01        6.046937e-39        4.938847e-01
               2.525               1.000               2.250        2.371374e-03           double_BH                   2        5.780735e+01        5.780735e+01        6.674024e+01        5.048250e+03        5.333128e-02        5.333128e-02        5.780746e+01        5.127107e+01        1.797652e-97        4.924514e-01        5.780735e+01        5.127107e+01        7.511610e-33        4.924248e-01
               2.550               1.000               2.250        2.371374e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.575               1.000               2.250        2.371374e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.600               1.000               2.250        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.625               1.000               2.250        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.650               1.000               2.250        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.675               1.000               2.250        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.700               1.000               2.250        2.371374e-03    ZAMS_L2_overflow                   2                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.400               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.425               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.450               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.475               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.500               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.525               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.550               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.575               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.600               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.625               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.650               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.675               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.700               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.725               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.750               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.775               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.800               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.825               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.850               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.875               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.900               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.925               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.950               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               1.975               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.000               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.025               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.050               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.075               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.100               1.000               2.275        2.371374e-03             off_CHE                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
               2.125               1.000               2.275        2.371374e-03           double_BH                   0        4.364565e+01        4.364565e+01        1.992707e+01        3.211387e+02        1.178010e-01        1.178010e-01        4.364572e+01        3.821027e+01        4.334933e-36        5.244776e-01        4.364565e+01        3.821027e+01        4.257584e-32        5.244579e-01
               2.150               1.000               2.275        2.371374e-03           double_BH                   0        4.450379e+01        4.450379e+01        2.146754e+01        3.791721e+02        1.107474e-01        1.107474e-01        4.450386e+01        3.899746e+01        3.324133e-48        5.213974e-01        4.450379e+01        3.899746e+01        4.561647e-40        5.213773e-01
               2.175               1.000               2.275        2.371374e-03           double_BH                   0        4.537132e+01        4.537132e+01        2.311935e+01        4.474158e+02        1.037928e-01        1.037928e-01        4.537139e+01        3.979933e+01        4.247822e-50        5.183874e-01        4.537132e+01        3.979933e+01        1.371848e-48        5.183667e-01
               2.200               1.000               2.275        2.371374e-03           double_BH                   0        4.627535e+01        4.627535e+01        2.487115e+01        5.260388e+02        9.752679e-02        9.752679e-02        4.627542e+01        4.061916e+01        1.612056e-49        5.153603e-01        4.627535e+01        4.061916e+01        1.724944e-49        5.153392e-01
               2.225               1.000               2.275        2.371374e-03           double_BH                   0        4.717875e+01        4.717875e+01        2.677040e+01        6.197942e+02        9.206325e-02        9.206325e-02        4.717883e+01        4.146155e+01        1.495045e-47        5.123674e-01        4.717875e+01        4.146155e+01        3.540137e-37        5.123461e-01
               2.250               1.000               2.275        2.371374e-03           double_BH                   0        4.813204e+01        4.813204e+01        2.890223e+01        7.353685e+02        8.669524e-02        8.669524e-02        4.813211e+01        4.233106e+01        1.842961e-52        5.094808e-01        4.813204e+01        4.233106e+01        1.617874e-49        5.094599e-01
               2.275               1.000               2.275        2.371374e-03           double_BH                   0        4.905151e+01        4.905151e+01        3.112870e+01        8.684681e+02        8.211485e-02        8.211485e-02        4.905159e+01        4.315674e+01        3.267347e-36        5.071105e-01        4.905151e+01        4.315674e+01        2.452327e-97        5.070894e-01
               2.300               1.000               2.275        2.371374e-03           double_BH                   0        4.994495e+01        4.994495e+01        3.357138e+01        1.030806e+03        7.785921e-02        7.785921e-02        4.994504e+01        4.401225e+01        1.178328e-53        5.049361e-01        4.994495e+01        4.401225e+01        2.970550e-49        5.049124e-01
               2.325               1.000               2.275        2.371374e-03           double_BH                   0        5.077184e+01        5.077184e+01        3.632636e+01        1.237747e+03        7.350959e-02        7.350959e-02        5.077193e+01        4.477526e+01        1.038347e-78        5.033083e-01        5.077184e+01        4.477526e+01        1.422579e-46        5.032864e-01
               2.350               1.000               2.275        2.371374e-03           double_BH                   0        5.166731e+01        5.166731e+01        3.922050e+01        1.474870e+03        7.029831e-02        7.029831e-02        5.166739e+01        4.561198e+01        1.877036e-48        5.015705e-01        5.166731e+01        4.561198e+01        3.045022e-41        5.015483e-01
               2.375               1.000               2.275        2.371374e-03           double_BH                   1        5.257718e+01        5.257718e+01        4.231044e+01        1.753650e+03        6.690727e-02        6.690727e-02        5.257727e+01        4.644108e+01        2.741884e-50        4.999120e-01        5.257718e+01        4.644108e+01        6.501113e-50        4.998891e-01
               2.400               1.000               2.275        2.371374e-03           double_BH                   1        5.345648e+01        5.345648e+01        4.572094e+01        2.097578e+03        6.406101e-02        6.406101e-02        5.345657e+01        4.721170e+01        2.345472e-46        4.985371e-01        5.345648e+01        4.721170e+01        2.016108e-46        4.985142e-01
               2.425               1.000               2.275        2.371374e-03           double_BH                   1        5.433801e+01        5.433801e+01        4.943354e+01        2.513604e+03        6.147781e-02        6.147781e-02        5.433810e+01        4.807656e+01        7.060088e-50        4.970769e-01        5.433801e+01        4.807656e+01        2.634566e-97        4.970536e-01
               2.450               1.000               2.275        2.371374e-03           double_BH                   1        5.512376e+01        5.512376e+01        5.334566e+01        3.006847e+03        5.869497e-02        5.869497e-02        5.512385e+01        4.877073e+01        1.745971e-40        4.961666e-01        5.512376e+01        4.877073e+01        2.137319e-41        4.961437e-01
               2.475               1.000               2.275        2.371374e-03           double_BH                   2        5.603967e+01        5.603967e+01        5.764975e+01        3.597871e+03        5.671793e-02        5.671793e-02        5.603977e+01        4.962503e+01        3.739314e-38        4.949421e-01        5.603967e+01        4.962503e+01        5.039111e-49        4.949184e-01
               2.500               1.000               2.275        2.371374e-03           double_BH                   2        5.697285e+01        5.697285e+01        6.231508e+01        4.307385e+03        5.481367e-02        5.481367e-02        5.697295e+01        5.048009e+01        1.080311e-36        4.938707e-01        5.697285e+01        5.048009e+01        8.362597e-41        4.938476e-01
               2.525               1.000               2.275        2.371374e-03           double_BH                   2        5.787246e+01        5.787246e+01        6.748281e+01        5.189677e+03        5.328439e-02        5.328439e-02        5.787256e+01        5.130432e+01        2.948486e-46        4.923172e-01        5.787246e+01        5.130432e+01        1.448341e-35        4.922928e-01
               2.550               1.000               2.275        2.371374e-03   convergence_error                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -                   -
